0020171229KPSTFS                                
05CAD-3M-BS-D     CAD2017123120190401 0.97630612
05CAD-3M-BS-D     CAD2017123120190402 0.97624565
05CAD-3M-BS-D     CAD2017123120190403 0.97618517
05CAD-3M-BS-D     CAD2017123120190404 0.97612467
05CAD-3M-BS-D     CAD2017123120190405 0.97606417
05CAD-3M-BS-D     CAD2017123120190406 0.97600365
05CAD-3M-BS-D     CAD2017123120190407 0.97594311
05CAD-3M-BS-D     CAD2017123120190408 0.97588257
05CAD-3M-BS-D     CAD2017123120190409 0.97582201
05CAD-3M-BS-D     CAD2017123120190410 0.97576144
05CAD-3M-BS-D     CAD2017123120190411 0.97570085
05CAD-3M-BS-D     CAD2017123120190412 0.97564025
05CAD-3M-BS-D     CAD2017123120190413 0.97557964
05CAD-3M-BS-D     CAD2017123120190414 0.97551901
05CAD-3M-BS-D     CAD2017123120190415 0.97545836
05CAD-3M-BS-D     CAD2017123120190416 0.97539770
05CAD-3M-BS-D     CAD2017123120190417 0.97533702
05CAD-3M-BS-D     CAD2017123120190418 0.97527633
05CAD-3M-BS-D     CAD2017123120190419 0.97521562
05CAD-3M-BS-D     CAD2017123120190420 0.97515490
05CAD-3M-BS-D     CAD2017123120190421 0.97509416
05CAD-3M-BS-D     CAD2017123120190422 0.97503340
05CAD-3M-BS-D     CAD2017123120190423 0.97497262
05CAD-3M-BS-D     CAD2017123120190424 0.97491183
05CAD-3M-BS-D     CAD2017123120190425 0.97485101
